t_idx,sin_hour,cos_hour,sin_dow,cos_dow,is_rush,target_speed_lag1,target_speed_lag2,target_speed_lag3,target_speed_roll_mean,target_speed_roll_std,target_volume_lag1,target_volume_lag2,target_volume_lag3,target_volume_roll_mean,target_volume_roll_std,target_tti_lag1,target_tti_lag2,target_tti_lag3,target_tti_roll_mean,target_tti_roll_std,nb3_speed_lag1,nb3_speed_lag2,nb3_speed_lag3,nb3_speed_roll_mean,nb3_volume_lag1,nb3_volume_lag2,nb3_volume_lag3,nb3_volume_roll_mean,nb3_tti_lag1,nb3_tti_lag2,nb3_tti_lag3,nb3_tti_roll_mean,nb4_speed_lag1,nb4_speed_lag2,nb4_speed_lag3,nb4_speed_roll_mean,nb4_volume_lag1,nb4_volume_lag2,nb4_volume_lag3,nb4_volume_roll_mean,nb4_tti_lag1,nb4_tti_lag2,nb4_tti_lag3,nb4_tti_roll_mean,nb7_speed_lag1,nb7_speed_lag2,nb7_speed_lag3,nb7_speed_roll_mean,nb7_volume_lag1,nb7_volume_lag2,nb7_volume_lag3,nb7_volume_roll_mean,nb7_tti_lag1,nb7_tti_lag2,nb7_tti_lag3,nb7_tti_roll_mean,nb_mean_speed,nb_mean_volume,nb_mean_tti,centrality_betweenness,centrality_closeness,centrality_degree,centrality_in_degree,centrality_out_degree,centrality_pagerank,target_tti_future
292,0.08715574274765817,0.9961946980917455,0.7818314824680298,0.6234898018587336,0,62.39,66.97,66.21,64.76666666666667,3.0580691075688047,428.4,469.2,362.9,386.2333333333333,52.49813964957869,0.9617,0.8959,0.9062,0.9281499999999999,0.04483506440276405,62.38,63.28,57.46,61.38833333333333,356.1,290.5,259.7,347.61666666666673,0.9619,0.9481,1.0443,0.9785333333333334,55.23,51.31,54.27,52.998333333333335,476.5,368.5,463.9,450.5833333333333,1.0863,1.1693,1.1055,1.1335333333333333,59.22,60.66,57.1,59.30500000000001,312.3,487.4,476.3,394.95000000000005,1.0131,0.9891,1.0508,1.0137333333333332,57.18333333333334,379.1666666666667,1.0605666666666667,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8296
293,0.10886687485196457,0.9940563382223196,0.7818314824680298,0.6234898018587336,0,65.93,62.39,66.97,64.96166666666666,3.0946432212238406,408.6,428.4,469.2,391.84999999999997,52.84470645201844,0.91,0.9617,0.8959,0.9254000000000001,0.04545820058031333,57.44,62.38,63.28,60.37833333333334,311.8,356.1,290.5,335.06666666666666,1.0446,0.9619,0.9481,0.9951333333333333,49.87,55.23,51.31,52.675000000000004,473.4,476.5,368.5,452.70000000000005,1.2031,1.0863,1.1693,1.1410333333333333,64.24,59.22,60.66,60.74333333333334,352.3,312.3,487.4,395.96666666666664,0.934,1.0131,0.9891,0.9895666666666667,57.29,487.93333333333334,1.0593333333333332,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8241
294,0.13052619222005157,0.9914448613738104,0.7818314824680298,0.6234898018587336,0,67.48,65.93,62.39,64.83833333333334,2.9501892594656827,421.8,408.6,428.4,407.53333333333336,43.0552977770061,0.8891,0.91,0.9617,0.927,0.043652628786821066,63.28,57.44,62.38,60.830000000000005,481.8,311.8,356.1,346.29999999999995,0.9482,1.0446,0.9619,0.9880666666666666,49.19,49.87,55.23,51.71333333333333,514.0,473.4,476.5,450.9666666666667,1.2197,1.2031,1.0863,1.16235,59.4,64.24,59.22,59.971666666666664,468.0,352.3,312.3,411.0833333333333,1.0101,0.934,1.0131,1.0017333333333334,56.03333333333334,392.8333333333333,1.0775,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8832
295,0.15212338618991672,0.9883615104677607,0.7818314824680298,0.6234898018587336,0,66.68,67.48,65.93,65.94333333333334,1.8251319586996084,373.1,421.8,408.6,410.6666666666667,38.88895301582014,0.8998,0.8891,0.91,0.91045,0.026175465611904588,59.34,63.28,57.44,60.53000000000001,379.3,481.8,311.8,346.53333333333336,1.0112,0.9482,1.0446,0.9930499999999999,49.99,49.19,49.87,51.64333333333334,403.7,514.0,473.4,450.0,1.2003,1.2197,1.2031,1.1640333333333333,58.77,59.4,64.24,59.89833333333332,395.5,468.0,352.3,415.3,1.021,1.0101,0.934,1.0030166666666667,57.68333333333334,453.73333333333335,1.0576999999999999,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.932
296,0.17364817766693033,0.984807753012208,0.7818314824680298,0.6234898018587336,0,72.33,66.68,67.48,66.96333333333334,3.197859700904131,443.5,373.1,421.8,424.09999999999997,32.48199501262198,0.8296,0.8998,0.8891,0.8976833333333335,0.042347392678495174,62.0,59.34,63.28,61.28666666666667,457.6,379.3,481.8,379.51666666666665,0.9677,1.0112,0.9482,0.9802833333333333,47.67,49.99,49.19,50.54333333333333,445.4,403.7,514.0,446.9166666666667,1.2587,1.2003,1.2197,1.1895666666666667,63.38,58.77,59.4,60.945,458.2,395.5,468.0,412.2833333333333,0.9467,1.021,1.0101,0.9856666666666666,55.68666666666667,387.09999999999997,1.0824,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8206
297,0.19509032201612825,0.9807852804032304,0.7818314824680298,0.6234898018587336,0,72.81,72.33,66.68,67.93666666666667,3.9907576557173523,346.3,443.5,373.1,403.61666666666673,36.81529120714199,0.8241,0.8296,0.8998,0.8857166666666666,0.05199736211257899,54.76,62.0,59.34,59.86666666666667,360.6,457.6,379.3,391.2,1.0957,0.9677,1.0112,1.0048833333333334,51.57,47.67,49.99,50.586666666666666,477.7,445.4,403.7,465.1166666666666,1.1635,1.2587,1.2003,1.1886,60.73,63.38,58.77,60.95666666666667,323.0,458.2,395.5,384.8833333333334,0.988,0.9467,1.021,0.9854833333333334,57.85333333333333,419.4666666666667,1.0391666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9192
298,0.21643961393810288,0.9762960071199334,0.7818314824680298,0.6234898018587336,0,67.93,72.81,72.33,68.86,2.958039891549805,318.5,346.3,443.5,385.3,47.73774188207901,0.8832,0.8241,0.8296,0.8726333333333335,0.03667275101034372,59.13,54.76,62.0,59.324999999999996,342.2,360.6,457.6,388.88333333333327,1.0147,1.0957,0.9677,1.0136833333333335,54.32,51.57,47.67,50.435,523.6,477.7,445.4,472.96666666666664,1.1046,1.1635,1.2587,1.19165,60.11,60.73,63.38,61.105,392.6,323.0,458.2,398.26666666666665,0.9982,0.988,0.9467,0.983,58.94333333333333,440.0666666666666,1.0258,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8969
299,0.23768589232617307,0.9713420698132614,0.7818314824680298,0.6234898018587336,0,64.38,67.93,72.81,68.60166666666667,3.3116486327306327,465.2,318.5,346.3,394.73333333333335,57.79559383436306,0.932,0.8832,0.8241,0.8763000000000001,0.041885367373344126,63.69,59.13,54.76,60.36666666666667,418.2,342.2,360.6,406.61666666666673,0.9421,1.0147,1.0957,0.9965999999999999,51.98,54.32,51.57,50.78666666666667,508.6,523.6,477.7,478.8333333333333,1.1543,1.1046,1.1635,1.1835166666666666,61.16,60.11,60.73,60.59166666666666,393.4,392.6,323.0,405.11666666666673,0.981,0.9982,0.988,0.9908333333333332,57.81,423.13333333333327,1.0712,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8549
300,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,73.12,64.38,67.93,69.54166666666667,3.7064992468185762,387.9,465.2,318.5,389.0833333333333,56.25692549959219,0.8206,0.932,0.8832,0.8648833333333333,0.04675153116922127,59.53,63.69,59.13,59.74166666666665,314.9,418.2,342.2,378.8,1.0079,0.9421,1.0147,1.00655,44.91,51.98,54.32,50.07333333333332,441.2,508.6,523.6,466.7,1.336,1.1543,1.1046,1.2029,68.99,61.16,60.11,62.19,513.3,393.4,392.6,412.6666666666667,0.8697,0.981,0.9982,0.9674333333333333,55.35666666666666,412.0333333333333,1.0987666666666664,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.879
301,0.27982901403099203,0.9600498543859287,0.7818314824680298,0.6234898018587336,0,65.27,73.12,64.38,69.30666666666666,3.960235683222235,389.4,387.9,465.2,391.8,55.72173723063558,0.9192,0.8206,0.932,0.8681166666666668,0.05019348231261373,60.29,59.53,63.69,59.900000000000006,387.7,314.9,418.2,380.2,0.9952,1.0079,0.9421,1.0038833333333332,46.62,44.91,51.98,49.51166666666666,494.1,441.2,508.6,481.7666666666666,1.2869,1.336,1.1543,1.2173333333333336,59.16,68.99,61.16,62.254999999999995,354.3,513.3,393.4,405.8,1.0142,0.8697,0.981,0.9662999999999999,58.156666666666666,456.56666666666666,1.0435333333333332,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9119
302,0.3007057995042732,0.9537169507482269,0.7818314824680298,0.6234898018587336,0,66.9,65.27,73.12,68.40166666666666,3.745789191434388,403.9,389.4,387.9,385.20000000000005,50.471219521624384,0.8969,0.9192,0.8206,0.8793333333333333,0.04730114868231708,63.56,60.29,59.53,60.16,395.6,387.7,314.9,369.86666666666673,0.944,0.9952,1.0079,0.9999333333333332,49.82,46.62,44.91,49.870000000000005,508.0,494.1,441.2,492.20000000000005,1.2044,1.2869,1.336,1.2082833333333334,61.09,59.16,68.99,61.873333333333335,466.1,354.3,513.3,407.1166666666666,0.9822,1.0142,0.8697,0.9722166666666666,58.21,390.6666666666667,1.0321333333333331,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8932
303,0.3214394653031616,0.9469301294951057,0.7818314824680298,0.6234898018587336,0,70.18,66.9,65.27,67.96333333333334,3.2474892866130736,358.4,403.9,389.4,387.2166666666667,48.82079133593255,0.8549,0.8969,0.9192,0.8844666666666666,0.04141292873809661,59.13,63.56,60.29,60.88833333333333,305.2,395.6,387.7,360.63333333333327,1.0147,0.944,0.9952,0.9864333333333333,55.31,49.82,46.62,50.49333333333333,481.1,508.0,494.1,492.76666666666665,1.0849,1.2044,1.2869,1.1951833333333333,60.19,61.09,59.16,61.78333333333333,385.7,466.1,354.3,417.5666666666666,0.9968,0.9822,1.0142,0.9736833333333333,56.35,392.7666666666667,1.0686,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9033
304,0.3420201433256687,0.9396926207859084,0.7818314824680298,0.6234898018587336,0,68.26,70.18,66.9,68.01833333333333,3.249605617096741,309.3,358.4,403.9,385.6833333333334,51.48255691655831,0.879,0.8549,0.8969,0.8837666666666667,0.04147407222189145,58.48,59.13,63.56,60.78,392.0,305.2,395.6,368.9333333333334,1.0259,1.0147,0.944,0.9883000000000001,51.63,55.31,49.82,50.044999999999995,343.2,481.1,508.0,462.7,1.162,1.0849,1.2044,1.20475,58.94,60.19,61.09,61.58833333333333,443.1,385.7,466.1,425.9833333333333,1.0179,0.9968,0.9822,0.9769666666666668,56.99,478.8,1.0591333333333335,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8764
305,0.36243803828370164,0.9320078692827986,0.7818314824680298,0.6234898018587336,0,65.8,68.26,70.18,68.25500000000001,2.9714356799365556,366.0,309.3,358.4,369.1499999999999,33.694791882425974,0.9119,0.879,0.8549,0.8804166666666666,0.03741173167158489,60.74,58.48,59.13,60.288333333333334,388.5,392.0,305.2,363.9833333333333,0.9878,1.0259,1.0147,0.9959166666666667,50.97,51.63,55.31,49.876666666666665,537.5,343.2,481.1,467.51666666666665,1.1771,1.162,1.0849,1.20855,59.26,58.94,60.19,61.27166666666667,510.4,443.1,385.7,445.48333333333335,1.0125,1.0179,0.9968,0.9822166666666668,57.56,465.23333333333335,1.0568666666666668,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9135
306,0.3826834323650898,0.9238795325112867,0.7818314824680298,0.6234898018587336,0,67.17,65.8,68.26,67.26333333333334,1.7751469422745487,453.9,366.0,309.3,380.1499999999999,48.542136335353014,0.8932,0.9119,0.879,0.8925166666666667,0.02325987245594153,61.96,60.74,58.48,60.69333333333333,401.8,388.5,392.0,378.4666666666667,0.9683,0.9878,1.0259,0.9893166666666667,48.41,50.97,51.63,50.46,510.6,537.5,343.2,479.0833333333333,1.2393,1.1771,1.162,1.1924333333333335,62.31,59.26,58.94,60.15833333333333,483.3,510.4,443.1,440.4833333333334,0.963,1.0125,1.0179,0.9977666666666667,57.24,449.8666666666666,1.0531333333333335,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8632
307,0.40274668985873724,0.9153114791194471,0.7818314824680298,0.6234898018587336,0,66.42,67.17,65.8,67.45500000000001,1.5667258854056154,342.8,453.9,366.0,372.3833333333334,50.45637389534315,0.9033,0.8932,0.9119,0.8898666666666667,0.02033348633822216,61.45,61.96,60.74,60.88666666666666,453.0,401.8,388.5,389.34999999999997,0.9764,0.9683,0.9878,0.9861833333333333,52.15,48.41,50.97,51.38166666666666,528.6,510.6,537.5,484.8333333333333,1.1506,1.2393,1.1771,1.1697166666666667,58.12,62.31,59.26,59.98499999999999,368.0,483.3,510.4,442.7666666666667,1.0324,0.963,1.0125,1.0008000000000001,53.82333333333333,375.73333333333335,1.1175333333333333,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9175
308,0.4226182617406994,0.9063077870366499,0.7818314824680298,0.6234898018587336,0,68.46,66.42,67.17,67.715,1.5855314566415917,355.9,342.8,453.9,364.38333333333327,48.21540901689693,0.8764,0.9033,0.8932,0.88645,0.020635382235374283,57.68,61.45,61.96,59.906666666666666,261.5,453.0,401.8,367.0,1.0402,0.9764,0.9683,1.0022166666666668,51.56,52.15,48.41,51.67166666666666,428.5,528.6,510.6,471.5833333333333,1.1637,1.1506,1.2393,1.1629333333333334,52.23,58.12,62.31,58.50833333333333,437.2,368.0,483.3,437.95,1.1487,1.0324,0.963,1.0285499999999999,57.873333333333335,405.3666666666666,1.0414666666666665,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8441
309,0.44228869021900125,0.8968727415326884,0.7818314824680298,0.6234898018587336,0,65.68,68.46,66.42,66.965,1.2049522812128273,403.6,355.9,342.8,371.9166666666666,50.56731816763339,0.9135,0.8764,0.9033,0.8962166666666667,0.016081469667498273,61.95,57.68,61.45,60.376666666666665,298.7,261.5,453.0,365.9166666666667,0.9685,1.0402,0.9764,0.9945166666666666,52.75,51.56,52.15,51.245000000000005,488.0,428.5,528.6,472.73333333333335,1.1375,1.1637,1.1506,1.1717,58.92,52.23,58.12,58.296666666666674,429.4,437.2,368.0,445.23333333333335,1.0184,1.1487,1.0324,1.03215,55.64333333333334,362.3333333333333,1.0831666666666668,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8581
310,0.46174861323503397,0.8870108331782217,0.7818314824680298,0.6234898018587336,0,69.51,65.68,68.46,67.17333333333333,1.5361727333430526,422.4,403.6,355.9,390.76666666666665,43.083763376319226,0.8632,0.9135,0.8764,0.8935833333333334,0.02022448186398523,58.85,61.95,57.68,60.43833333333334,298.0,298.7,261.5,350.25,1.0195,0.9685,1.0402,0.99345,50.49,52.75,51.56,51.055,444.4,488.0,428.5,489.59999999999997,1.1882,1.1375,1.1637,1.1760666666666668,57.59,58.92,52.23,58.07166666666666,344.6,429.4,437.2,428.81666666666666,1.0418,1.0184,1.1487,1.0361333333333334,56.836666666666666,427.8333333333333,1.0711333333333333,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8878
311,0.48098876891938763,0.8767267557075077,0.7818314824680298,0.6234898018587336,0,65.4,69.51,65.68,67.10666666666667,1.6143812024012978,316.6,422.4,403.6,382.5333333333333,52.462621614504414,0.9175,0.8632,0.9135,0.8945166666666667,0.021337424086957334,60.58,58.85,61.95,60.41166666666667,362.4,298.0,298.7,345.90000000000003,0.9905,1.0195,0.9685,0.9939,47.64,50.49,52.75,50.5,440.0,444.4,488.0,473.34999999999997,1.2596,1.1882,1.1375,1.1898166666666665,62.29,57.59,58.92,58.57666666666666,481.1,344.6,429.4,423.93333333333334,0.9633,1.0418,1.0184,1.0279333333333334,58.72666666666667,425.23333333333335,1.0332000000000001,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.857
312,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,71.08,65.4,69.51,67.75833333333334,2.2920071262251027,386.1,316.6,422.4,371.23333333333335,39.78696603998181,0.8441,0.9175,0.8632,0.8863333333333334,0.029714418497871826,59.34,60.58,58.85,59.975,377.3,362.4,298.0,341.81666666666666,1.0111,0.9905,1.0195,1.0010333333333332,50.93,47.64,50.49,50.92000000000001,421.6,440.0,444.4,458.51666666666665,1.1782,1.2596,1.1882,1.1796333333333333,65.91,62.29,57.59,59.176666666666655,476.8,481.1,344.6,422.84999999999997,0.9103,0.9633,1.0418,1.01915,54.346666666666664,463.06666666666666,1.1072666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.7981
313,0.5187732581605214,0.8549118706729466,0.7818314824680298,0.6234898018587336,0,69.93,71.08,65.4,68.34333333333332,2.3297267364793357,450.3,386.1,316.6,389.15000000000003,47.81643023062261,0.8581,0.8441,0.9175,0.8788,0.030276987961156243,57.68,59.34,60.58,59.346666666666664,328.8,377.3,362.4,321.1166666666666,1.0402,1.0111,0.9905,1.0116666666666667,50.58,50.93,47.64,50.65833333333333,541.2,421.6,440.0,460.6166666666666,1.1862,1.1782,1.2596,1.1855666666666664,54.78,65.91,62.29,58.620000000000005,519.2,476.8,481.1,448.05,1.0954,0.9103,0.9633,1.02965,58.11333333333334,446.76666666666665,1.041,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,1.0574
314,0.5372996083468238,0.8433914458128857,0.7818314824680298,0.6234898018587336,0,67.58,69.93,71.08,68.19666666666667,2.3485371333378273,361.3,450.3,386.1,390.04999999999995,47.11104965928905,0.8878,0.8581,0.8441,0.8807,0.030453439871383995,60.18,57.68,59.34,59.76333333333333,407.9,328.8,377.3,345.51666666666665,0.9971,1.0402,1.0111,1.0044833333333332,51.06,50.58,50.93,50.574999999999996,521.7,541.2,421.6,476.1499999999999,1.175,1.1862,1.1782,1.18745,63.1,54.78,65.91,60.43166666666667,410.7,519.2,476.8,443.63333333333327,0.9509,1.0954,0.9103,0.9966833333333334,56.36000000000001,401.0,1.0736,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9299
315,0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,0,70.01,67.58,69.93,68.91833333333334,2.06919710677032,392.7,361.3,450.3,388.2333333333333,46.69234055674084,0.857,0.8878,0.8581,0.8712833333333334,0.026798762409235753,62.42,60.18,57.68,59.84166666666667,329.0,407.9,328.8,350.56666666666666,0.9612,0.9971,1.0402,1.0032666666666668,49.88,51.06,50.58,50.096666666666664,503.0,521.7,541.2,478.65000000000003,1.2029,1.175,1.1862,1.1983499999999998,56.78,63.1,54.78,60.07500000000001,371.0,410.7,519.2,433.90000000000003,1.0567,0.9509,1.0954,1.0030666666666666,55.76666666666667,397.0333333333333,1.0885,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8912
316,0.5735764363510462,0.8191520442889918,0.7818314824680298,0.6234898018587336,0,75.18,70.01,67.58,69.86333333333333,3.313853748533069,383.9,392.7,361.3,381.81666666666666,43.60102827533619,0.7981,0.857,0.8878,0.8604333333333333,0.04043511675099586,57.68,62.42,60.18,59.64666666666667,351.9,329.0,407.9,359.55,1.0402,0.9612,0.9971,1.0067166666666667,47.85,49.88,51.06,49.656666666666666,445.0,503.0,521.7,478.75,1.2539,1.2029,1.175,1.2093,61.77,56.78,63.1,60.77166666666667,394.2,371.0,410.7,442.1666666666667,0.9714,1.0567,0.9509,0.9913333333333334,57.01333333333334,403.5333333333333,1.0593000000000001,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8505
317,0.5913096483635824,0.8064446042674827,0.7818314824680298,0.6234898018587336,0,56.75,75.18,70.01,68.42166666666667,6.236599768036,473.3,383.9,392.7,407.9333333333334,43.654904268211,1.0574,0.7981,0.857,0.88375,0.0899469343557633,60.96,57.68,62.42,59.71,374.1,351.9,329.0,361.5,0.9843,1.0402,0.9612,1.0056833333333335,50.74,47.85,49.88,50.173333333333325,457.6,445.0,503.0,481.68333333333334,1.1825,1.2539,1.2029,1.19645,59.34,61.77,56.78,60.279999999999994,378.9,394.2,371.0,425.1333333333334,1.0111,0.9714,1.0567,0.9993,57.370000000000005,411.09999999999997,1.0479333333333332,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9348
318,0.6087614290087207,0.7933533402912352,0.7818314824680298,0.6234898018587336,0,64.52,56.75,75.18,67.32833333333333,6.252357688637679,439.2,473.3,383.9,416.7833333333333,43.72580092653155,0.9299,1.0574,0.7981,0.8980499999999999,0.08919979260065569,60.9,60.96,57.68,59.97,315.1,374.1,351.9,351.13333333333327,0.9852,0.9843,1.0402,1.0013666666666667,54.76,50.74,47.85,50.81166666666667,459.5,457.6,445.0,488.0,1.0956,1.1825,1.2539,1.1826833333333335,56.45,59.34,61.77,58.703333333333326,458.7,378.9,394.2,422.1166666666666,1.063,1.0111,0.9714,1.0247499999999998,56.06666666666666,432.73333333333335,1.0879,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9544
319,0.6259234721840591,0.7798844830928818,0.7818314824680298,0.6234898018587336,0,67.32,64.52,56.75,66.89333333333333,6.124637676358226,358.0,439.2,473.3,401.40000000000003,45.76452774802773,0.8912,0.9299,1.0574,0.9035666666666667,0.08723684236987639,63.16,60.9,60.96,60.883333333333326,418.3,315.1,374.1,366.05,0.9499,0.9852,0.9843,0.9863166666666666,46.66,54.76,50.74,50.15833333333333,466.9,459.5,457.6,475.61666666666673,1.286,1.0956,1.1825,1.1993166666666666,58.38,56.45,59.34,59.303333333333335,413.0,458.7,378.9,404.4166666666667,1.0278,1.063,1.0111,1.0134833333333333,56.0,440.46666666666664,1.0757666666666665,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8237
320,0.6427876096865393,0.766044443118978,0.7818314824680298,0.6234898018587336,0,70.55,67.32,64.52,67.38833333333334,6.308494009402458,403.4,358.0,439.2,408.4166666666667,41.40663795415739,0.8505,0.8912,0.9299,0.89735,0.08987428441996069,60.53,63.16,60.9,60.94166666666666,355.2,418.3,315.1,357.26666666666665,0.9912,0.9499,0.9852,0.9853333333333333,51.79,46.66,54.76,50.28,546.4,466.9,459.5,479.73333333333335,1.1586,1.286,1.0956,1.1965833333333336,55.68,58.38,56.45,58.06666666666667,419.8,413.0,458.7,405.93333333333334,1.0775,1.0278,1.063,1.0345833333333332,59.28666666666666,404.7666666666667,1.0207666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9833
321,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,0,64.18,70.55,67.32,66.41666666666667,6.272813297609509,351.2,403.4,358.0,401.5,47.565197361095855,0.9348,0.8505,0.8912,0.9103166666666667,0.08849012185925986,62.84,60.53,63.16,61.01166666666668,371.0,355.2,418.3,364.26666666666665,0.9548,0.9912,0.9499,0.9842666666666665,51.79,51.79,46.66,50.59833333333333,479.2,546.4,466.9,475.76666666666665,1.1586,1.1586,1.286,1.1891999999999998,63.23,55.68,58.38,59.14166666666667,364.1,419.8,413.0,404.7833333333333,0.9489,1.0775,1.0278,1.0166166666666665,59.4,385.93333333333334,1.0117,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9463
322,0.6755902076156602,0.737277336810124,0.7818314824680298,0.6234898018587336,0,62.87,64.18,70.55,64.365,4.631797707154317,392.4,351.2,403.4,402.9166666666667,47.06006445667778,0.9544,0.9348,0.8505,0.9363666666666667,0.06990229371534715,59.94,62.84,60.53,61.38833333333333,329.1,371.0,355.2,360.4666666666667,1.0011,0.9548,0.9912,0.97775,56.32,51.79,51.79,52.01,409.2,479.2,546.4,469.79999999999995,1.0653,1.1586,1.1586,1.1577666666666666,61.94,63.23,55.68,59.17000000000001,419.5,364.1,419.8,409.0,0.9687,0.9489,1.0775,1.0161666666666667,59.79666666666666,382.6666666666667,1.0128333333333335,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8765
323,0.6915130557822694,0.7223639620597556,0.7818314824680298,0.6234898018587336,0,72.84,62.87,64.18,67.04666666666667,3.9485980634481743,453.9,392.4,351.2,399.68333333333334,41.60771162497003,0.8237,0.9544,0.9348,0.8974166666666665,0.051717982043643834,59.07,59.94,62.84,61.07333333333333,252.9,329.1,371.0,340.2666666666667,1.0157,1.0011,0.9548,0.9829833333333333,53.05,56.32,51.79,52.395,427.0,409.2,479.2,464.7,1.1309,1.0653,1.1586,1.1491666666666667,67.27,61.94,63.23,60.49166666666667,468.1,419.5,364.1,423.8666666666666,0.8919,0.9687,0.9489,0.9962999999999999,57.14666666666667,459.70000000000005,1.0548333333333333,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8769
324,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,61.02,72.84,62.87,66.46333333333332,4.601133193754193,335.7,453.9,392.4,382.43333333333334,43.365731478514995,0.9833,0.8237,0.9544,0.9063166666666667,0.06199881988124181,59.99,59.07,59.94,60.921666666666674,442.0,252.9,329.1,361.4166666666667,1.0002,1.0157,1.0011,0.9854833333333334,51.78,53.05,56.32,51.89833333333333,592.4,427.0,409.2,486.84999999999997,1.1588,1.1309,1.0653,1.1597000000000002,59.67,67.27,61.94,61.028333333333336,344.7,468.1,419.5,404.8666666666666,1.0055,0.8919,0.9687,0.9867166666666666,55.50666666666666,452.9666666666667,1.0951,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.9024
325,0.7223639620597555,0.6915130557822694,0.7818314824680298,0.6234898018587336,0,63.4,61.02,72.84,65.81,4.731621286620475,443.1,335.7,453.9,396.61666666666673,47.49608054004738,0.9463,0.9833,0.8237,0.9155000000000001,0.0633773145533952,64.46,59.99,59.07,61.13833333333333,394.2,442.0,252.9,357.40000000000003,0.9308,1.0002,1.0157,0.9822999999999998,49.22,51.78,53.05,52.32500000000001,559.7,592.4,427.0,502.3166666666666,1.219,1.1588,1.1309,1.1485333333333336,52.84,59.67,67.27,60.105,405.0,344.7,468.1,403.5333333333333,1.1355,1.0055,0.8919,1.0046666666666668,56.580000000000005,434.1666666666667,1.0677999999999999,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.908
326,0.737277336810124,0.6755902076156604,0.7818314824680298,0.6234898018587336,0,68.45,63.4,61.02,65.46,4.375115998462213,410.2,443.1,335.7,397.75,47.770649985111156,0.8765,0.9463,0.9833,0.9198333333333334,0.05876521646915518,57.66,64.46,59.99,60.660000000000004,347.7,394.2,442.0,356.15000000000003,1.0405,0.9308,1.0002,0.9905166666666667,50.43,49.22,51.78,52.09833333333333,502.3,559.7,592.4,494.9666666666667,1.1897,1.219,1.1588,1.1537166666666667,61.65,52.84,59.67,61.1,452.5,405.0,344.7,408.98333333333335,0.9732,1.1355,1.0055,0.9872833333333334,58.60999999999999,405.4666666666667,1.0327666666666666,0.04993255923058879,0.31521739130434784,7,3,4,0.020457469728304208,0.8517
